Date,High,Low,Open,Close,Volume,Adj Close
1999-12-31,49.375,48.0,48.40625,48.9375,1021200.0,28.402690887451172
2000-01-03,48.25,47.03125,48.03125,47.1875,2173400.0,27.387001037597656
2000-01-04,47.40625,45.3125,46.4375,45.3125,2713800.0,26.298778533935547
2000-01-05,48.125,45.5625,45.5625,46.625,3699400.0,27.060537338256836
2000-01-06,51.25,47.15625,47.15625,50.375,5975800.0,29.23698616027832
2000-01-07,51.90625,49.96875,50.5625,51.375,4101200.0,29.81736183166504
2000-01-10,51.75,50.0,50.21875,51.125,3863800.0,29.672273635864258
2000-01-11,51.25,50.25,50.375,50.25,2357600.0,29.164432525634766
2000-01-12,51.8125,50.375,50.96875,50.375,2868400.0,29.23698616027832
2000-01-13,50.9375,50.1875,50.65625,50.375,2244400.0,29.23698616027832
2000-01-14,50.46875,49.46875,50.375,49.65625,2541800.0,28.8198184967041
2000-01-18,49.625,48.5625,48.625,48.5625,2114800.0,28.18503189086914
2000-01-19,49.96875,48.875,48.875,49.40625,2628200.0,28.67473030090332
2000-01-20,49.6875,47.25,49.53125,47.5625,3104600.0,27.604644775390625
2000-01-21,48.28125,47.28125,47.625,47.46875,4491800.0,27.55021858215332
2000-01-24,47.90625,45.8125,47.90625,46.375,2971000.0,26.91544532775879
2000-01-25,47.4375,45.125,47.4375,45.6875,3691200.0,26.516416549682617
2000-01-26,48.75,47.65625,47.9375,48.15625,7020800.0,27.949262619018555
2000-01-27,49.15625,48.03125,48.59375,48.125,2914800.0,27.931114196777344
2000-01-28,47.90625,46.125,47.875,46.125,3747400.0,26.77033233642578
2000-01-31,48.6875,46.03125,46.125,46.8125,3282800.0,27.169343948364258
2000-02-01,48.09375,46.875,47.1875,47.0625,2642200.0,27.314443588256836
2000-02-02,47.0,46.0,46.59375,46.25,2924200.0,26.8428897857666
2000-02-03,46.0625,45.0,45.96875,45.84375,3520600.0,26.60710906982422
2000-02-04,46.21875,44.53125,45.96875,44.53125,3293400.0,25.845340728759766
2000-02-07,44.6875,43.3125,44.625,43.8125,3935400.0,25.428197860717773
2000-02-08,45.09375,43.71875,43.8125,43.84375,2884000.0,25.446327209472656
2000-02-09,44.5,43.75,44.3125,43.8125,2600400.0,25.428197860717773
2000-02-10,43.625,42.65625,43.625,43.0,4020000.0,24.956632614135742
2000-02-11,43.25,40.65625,42.6875,41.46875,4491600.0,24.067913055419922
2000-02-14,42.375,41.1875,41.625,41.4375,3356400.0,24.049779891967773
2000-02-15,45.28125,41.75,41.875,44.5625,3736000.0,25.86347770690918
2000-02-16,45.1875,43.78125,44.1875,44.15625,2581800.0,25.627704620361328
2000-02-17,45.9375,44.46875,44.5,44.8125,3405400.0,26.008577346801758
2000-02-18,45.34375,43.1875,44.9375,43.78125,2864200.0,25.41005516052246
2000-02-22,45.21875,43.25,43.875,45.0625,2884600.0,26.153682708740234
2000-02-23,46.96875,45.40625,45.6875,46.15625,4460800.0,26.96199607849121
2000-02-24,46.0625,44.78125,45.9375,45.5,3800200.0,26.57863426208496
2000-02-25,44.65625,42.59375,44.0625,42.875,3627200.0,25.04526710510254
2000-02-28,44.4375,42.5,43.46875,43.21875,3076600.0,25.24605941772461
